MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround
3244,Commercial St,1N,North End,12:00,16:00,Odd,North St,North Washington St,0.4576,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3245,Commercial St,1N,North End,12:00,16:00,Even,North St,North Washington St,0.4576,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3246,Denny St,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Springdale St,0.0813,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3247,Denny St,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Springdale St,0.0813,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3249,West Newton St,1S,South End,12:00,16:00,Odd,Washington St,Shawmut Ave,0.73,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3250,Havre St,9,East Boston,8:00,12:00,Even,Meridian St,Porter St,0.145,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3251,Havre St,9,East Boston,8:00,12:00,Odd,Meridian St,Porter St,0.145,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3252,Paris St,9,East Boston,12:00,16:00,Odd,Meridian St,Porter St,0.2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3253,Paris St,9,East Boston,12:00,16:00,Even,Meridian St,Porter St,0.2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3254,Washington St,4,Allston/Brighton,5:00,7:00,Even,Foster St,Chestnut Hill Ave,0.19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3259,Brooks St,9,East Boston,12:00,16:00,Odd,White St,Condor St,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3260,Brooks St,9,East Boston,12:00,16:00,Even,White St,Condor St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3261,Putnam St,9,East Boston,12:00,16:00,Odd,Condor St,White St,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3262,Putnam St,9,East Boston,12:00,16:00,Even,Condor St,White St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3263,Knowlton St,,,13:00,17:00,Even,Telegraph St,East Eighth St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3264,Hemenway St,10F,Fenway/Kenmore,12:00,16:00,Odd,Boylston St,Forsyth Way,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3265,Hemenway St,10F,Fenway/Kenmore,12:00,16:00,Even,Boylston St,Forsyth Way,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3266,Dartmouth St,1B,Back Bay,5:00,7:00,Even,Columbus Ave,Huntington Ave,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3267,Aberdeen St,10F,Fenway/Kenmore,12:00,16:00,Even,Beacon St,Dead End,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3268,Aberdeen St,10F,Fenway/Kenmore,12:00,16:00,Odd,Beacon St,Dead End,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3269,Hancock St,1H,Beacon Hill,8:00,12:00,Even,Cambridge St,Mount Vernon St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3270,Hancock St,1H,Beacon Hill,8:00,12:00,Odd,Cambridge St,Mount Vernon St,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3271,Sylvia St,2,Jamaica Plain,8:00,12:00,Odd,Washington St,Forest Hill St,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3272,Martin Luther King Blvd,10R,Roxbury,5:00,7:00,Even,Washington St,Warren St,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3273,Battery St,1N,North End,8:00,12:00,Even,Hanover,End of Street,0.1356,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3274,Battery St,1N,North End,8:00,12:00,Odd,Hanover,End of Street,0.1356,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3275,Clark St,1N,North End,8:00,12:00,Even,Hanover St,Commercial St,0.1068,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3276,Clark St,1N,North End,8:00,12:00,Odd,Hanover St,Commercial St,0.1068,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3277,Cross St,1N,North End,12:00,16:00,Even,N. Washington,Atlantic,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3278,Cross St,1N,North End,12:00,16:00,Odd,North Washington,Atlantic,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3279,Garden Court St,1N,North End,12:00,16:00,Even,North Square,Fleet ,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3280,Garden Court St,1N,North End,12:00,16:00,Odd,North Square,Fleet,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3281,Moon St,1N,North End,12:00,16:00,Even,North Square,Fleet,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3282,Moon St,1N,North End,12:00,16:00,Odd,North Square,Fleet,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3283,Stillman St,1N,North End,12:00,16:00,Even,Salem,End of Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3284,Stillman St,1N,North End,12:00,16:00,Odd,Salem,End of Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3285,Brimmer St,1H,Beacon Hill,8:00,12:00,Odd,Pinckney St,Mount Vernon St,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3286,Brimmer St,1H,Beacon Hill,8:00,12:00,Even,Pinckney St,Mount Vernon St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3287,Mt Vernon,1H,Beacon Hill,8:00,12:00,Odd,Hancock St,Joy St,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3288,Tai Tung St,1T,Chinatown,12:00,16:00,Even,Tyler St,Hudson St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3289,Tai Tung St,1T,Chinatown,12:00,16:00,Odd,Tyler St,Hudson St,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3290,Johnny Ct,1T,Chinatown,12:00,16:00,Odd,Maple Place,Harrrison Ave,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3291,Marginal Rd,1T,Chinatown,12:00,16:00,Odd,Washington St,Harrison Ave,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3292,Marginal Rd,1T,Chinatown,12:00,16:00,Even,Washington St,Harrison Ave,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3293,Hudson St,1T,Chinatown,12:00,16:00,Odd,Kneeland St,Harrison Ave,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3294,Harvard St,1C,Charlestown,12:00,16:00,Odd,Hudson St,Tyler St,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3295,Myrtle St,1H,Beacon Hill,8:00,12:00,Odd,Revere St,Hancock St,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3296,Chestnut St,1H,Beacon Hill,8:00,12:00,Even,Walnut St,Charles St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3297,River St,1H,Beacon Hill,8:00,12:00,Odd,Mt Vernon St,Public Alley 301,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3298,Derne St,1H,Beacon Hill,8:00,12:00,Odd,Bowdoin St,Hancock St,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3299,West Cedar St,1H,Beacon Hill,8:00,12:00,Odd,Mt Vernon St,Chestnut St,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3300,Willow Pond Rd,99,DCR,12:00,15:00,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3301,Francis Parkman Dr,99,DCR,12:00,15:00,,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3302,Centre St,99,DCR,12:00,15:00,Both,May St,VFW Pkwy,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3303,Agassiz Rd,99,DCR,8:00,12:00,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3308,Sydney St,3,North Dorchester,8:00,12:00,Odd,Moseley Street,Crescent Avenue,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3309,Sydney St,3,North Dorchester,8:00,12:00,Even,Moseley Street,Crescent Avenue,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3312,Ellsworth St,,,12:00,16:00,Odd,Freeport Street,Dorchester Avenue,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3313,Ellsworth St,,,12:00,16:00,Even,Freeport Street,Dorchester Avenue,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3314,Clayton St,3,North Dorchester,12:00,16:00,Odd,Park Street,Freeport Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3315,Clayton St,3,North Dorchester,12:00,16:00,Even,Park Street,Freeport Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3316,Hancock St,3,North Dorchester,12:00,16:00,Odd,Dorchester Avenue,Columbia Road,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3317,Hancock St,3,North Dorchester,12:00,16:00,Even,Dorchester Avenue,Columbia Road,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3318,Trull St,3,North Dorchester,8:00,12:00,Even,Bellevue Street,Hancock Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3319,Trull St,3,North Dorchester,8:00,12:00,Odd,Bellevue Street,Hancock Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3320,Patson Ave,3,North Dorchester,8:00,12:00,Even,Glendale Street,Hancock Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3321,Patson Ave,3,North Dorchester,8:00,12:00,Odd,Glendale Street,Hancock Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3322,Arion St,3,North Dorchester,12:00,16:00,Even,Columbia Road,Davern Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3323,Arion St',3,North Dorchester,12:00,16:00,Odd,Columbia Road,Davern Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3324,Claybourne St,3,North Dorchester,12:00,16:00,Even,Park Street,Bowdoin Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3325,Claybourne St,3,North Dorchester,12:00,16:00,Odd,Park Street,Bowdoin Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3326,Copenger St,10,Roxbury,12:00,16:00,Even,Parker Hill Avenue,Dead End,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3327,Copenger St,10,Roxbury,12:00,16:00,Odd,Parker Hill Avenue,Dead End,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3328,Burt St,3,North Dorchester,8:00,12:00,Even,Ashmont St,Washington St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3329,Burt St,3,North Dorchester,8:00,12:00,Odd,Ashmont Street,Washington Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3330,Bailey St,3,North Dorchester,8:00,12:00,Even,Washington Street,Dorchester Avenue,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3331,Bailey St,3,North Dorchester,8:00,12:00,Odd,Washington Street,Dorchester Avenue,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3332,Powellton Rd,3,North Dorchester,8:00,12:00,Even,Columbia Road,Glenarm St,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3333,Powellton Rd,3,North Dorchester,8:00,12:00,Odd,Columbia Road,Glenarm Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3334,Glenarm St,3,North Dorchester,8:00,12:00,Even,Washington Street,Seaver Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3335,Glenarm St,3,North Dorchester,8:00,12:00,Odd,Washington Street,Seaver Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3336,Merill St,3,North Dorchester,8:00,12:00,Even,Erie Street,Glenarm Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3337,Merill St,3,North Dorchester,8:00,12:00,Odd,Erie Street,Glenarm Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3338,Erie St,3,North Dorchester,8:00,12:00,Even,Washington Street,Glenway Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3339,Erie St,3,North Dorchester,8:00,12:00,Odd,Washington Street,Glenway Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3340,Greenwood St,3,North Dorchester,8:00,12:00,Odd,Erie Street,Harvard Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3341,Greenwood St,3,North Dorchester,8:00,12:00,Even,Erie Street,Harvard Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3342,Westville St,3,North Dorchester,12:00,16:00,Even,Bowdoin Avenue,Geneva Avenue,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3343,Westville St,3,North Dorchester,12:00,16:00,Odd,Bowdoin Avenue,Geneva Avenue,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3344,Algonquin St,3,North Dorchester,12:00,16:00,Even,Washington Street,Harvard Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3345,Algonquin St,3,North Dorchester,12:00,16:00,Odd,Washington Street,Harvard Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3346,Topliff St,3,North Dorchester,8:00,12:00,Even,Bowdoin Street,Geneva Avenue,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3347,Topliff St,3,North Dorchester,8:00,12:00,Odd,Bowdoin Street,Geneva Avenue,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3348,Geneva Ave,3,North Dorchester,8:00,12:00,Even,Park Street,Bowdoin Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3349,Geneva Ave,3,North Dorchester,8:00,12:00,Odd,Park Street,Bowdoin Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3350,Geneva Ave,3,North Dorchester,12:00,16:00,Even,Bowdoin Street,Columbia Road,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3351,Geneva Ave,3,North Dorchester,12:00,16:00,Odd,Bowdoin Street,Columbia Road,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3352,Brookford St,3,North Dorchester,12:00,16:00,Even,Blue Hill Avenue,Howard Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3353,Brookford St,3,North Dorchester,12:00,16:00,Odd,Blue Hill Avenue,Howard Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3354,Rand St,3,North Dorchester,12:00,16:00,Even,Julian Street,Boxford Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3355,Rand St,3,North Dorchester,12:00,16:00,Odd,Julian Street,Boxford Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3356,Dacia St,3,North Dorchester,12:00,16:00,Even,Quincy Street,Brookford Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3357,Dacia St,3,North Dorchester,12:00,16:00,Odd,Quincy Street,Brookford Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3358,Judson St,3,North Dorchester,12:00,16:00,Even,West Cottage Street,Brookford Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3359,Judson St,3,North Dorchester,12:00,16:00,Odd,West Cottage Street,Brookford Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3361,Howard Ave,3,North Dorchester,12:00,16:00,Even,Quincy Street,Dudley Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3362,Howard Ave,3,North Dorchester,12:00,16:00,Odd,Quincy Street,Dudley Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3363,Julian St,3,North Dorchester,12:00,16:00,Even,Blue Hill Avenue,Howard Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3364,Julian St,3,North Dorchester,12:00,16:00,Odd,Blue Hill Avenue,Howard Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3365,Columbia Rd,3,North Dorchester,8:00,12:00,Even,East Cottage Street,Hancock Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3366,Columbia Rd,3,North Dorchester,8:00,12:00,Odd,East Cottage Street,Hancock Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3367,Columbia Rd,3,North Dorchester,8:00,12:00,Even,Hancock Street,Quincy Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3368,Columbia Rd,3,North Dorchester,8:00,12:00,Odd,Hancock Street,Quincy Street,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3369,Columbia Rd,3,North Dorchester,8:00,12:00,Even,Quincy Street,Washington Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3370,Columbia Rd,3,North Dorchester,8:00,12:00,Even,Quincy Street,Washington Street,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
